GEOID,county_name,state_name,pct_seasonal_employment,pct_seasonal_housing,total_popE,cluster_name
34035,Somerset County,New Jersey,20.207349551283485,0.4320823013907411,343950,Non-Seasonal
34037,Sussex County,New Jersey,24.299040617826194,4.454940005105948,144492,Non-Seasonal
34039,Union County,New Jersey,21.55390856003017,0.1655811371499945,571963,Non-Seasonal
34041,Warren County,New Jersey,26.067641681901282,0.5069571782979182,109354,Non-Seasonal
35001,Bernalillo County,New Mexico,26.91916177071224,0.6703262433227257,674919,Non-Seasonal
35003,Catron County,New Mexico,33.41869398207427,36.47836538461539,3581,Vacation Destinations
35005,Chaves County,New Mexico,34.72937407025975,0.3818651491894725,65014,Non-Seasonal
35006,Cibola County,New Mexico,36.50092936802974,5.026978417266187,27284,Non-Seasonal
35007,Colfax County,New Mexico,41.27857747671465,28.58186371699885,12406,Resort Economies
35009,Curry County,New Mexico,30.729950303196098,1.110900113938473,48716,Non-Seasonal
35011,De Baca County,New Mexico,23.076923076923077,19.959473150962513,1873,Non-Seasonal
35013,Doña Ana County,New Mexico,28.89672830725462,2.027625983235898,218157,Non-Seasonal
35015,Eddy County,New Mexico,40.91396854764107,1.4604744610153775,61096,Agricultural/Extractive
35017,Grant County,New Mexico,40.8058294042006,5.325403336067815,28178,Agricultural/Extractive
35023,Hidalgo County,New Mexico,43.63177805800756,5.5906221821460775,4214,Agricultural/Extractive
35025,Lea County,New Mexico,43.070841994070946,0.6521739130434783,72743,Agricultural/Extractive
35027,Lincoln County,New Mexico,36.17685305591677,36.739549110683136,20084,Resort Economies
35028,Los Alamos County,New Mexico,14.275821131776812,2.4205748865355523,19169,Non-Seasonal
35029,Luna County,New Mexico,39.37666286583048,1.7448961786773687,25282,Non-Seasonal
35031,McKinley County,New Mexico,32.54617525512356,4.468253968253968,72946,Non-Seasonal
35035,Otero County,New Mexico,27.52721008534962,11.242953688996854,67298,Non-Seasonal
35039,Rio Arriba County,New Mexico,30.810846043540607,11.907071738575441,40347,Non-Seasonal
35041,Roosevelt County,New Mexico,36.88133224641901,2.088495575221239,19223,Non-Seasonal
35043,Sandoval County,New Mexico,27.936003984187757,2.1172891784917987,147327,Non-Seasonal
35045,San Juan County,New Mexico,38.787351319988396,2.4796139124646364,122912,Non-Seasonal
35047,San Miguel County,New Mexico,22.349570200573066,9.58232608111738,27357,Non-Seasonal
35049,Santa Fe County,New Mexico,31.89256163037441,6.4764241800575215,153632,Non-Seasonal
35051,Sierra County,New Mexico,37.23732137853741,17.235852545925287,11512,Mixed Seasonal
35053,Socorro County,New Mexico,28.311195445920305,14.998036906164113,16605,Non-Seasonal
35055,Taos County,New Mexico,35.46051142792487,17.332310495277365,34322,Mixed Seasonal
35057,Torrance County,New Mexico,34.163124873507385,5.116918844566713,15150,Non-Seasonal
35061,Valencia County,New Mexico,26.326206043470577,2.8753460755862434,75992,Non-Seasonal
36001,Albany County,New York,22.274274374850854,1.1548408396841556,314679,Non-Seasonal
36003,Allegany County,New York,27.28736248993829,21.927133672311637,46654,Mixed Seasonal
36005,Bronx County,New York,26.442940483623527,0.1950673718536185,1468262,Non-Seasonal
36007,Broome County,New York,26.469360245261186,1.9564911063659127,198591,Non-Seasonal
36009,Cattaraugus County,New York,27.85875653761644,13.344414398769505,77211,Non-Seasonal
36011,Cayuga County,New York,27.282876953813613,8.36789261159009,76644,Non-Seasonal
36013,Chautauqua County,New York,26.596297258190184,11.482597559138165,128042,Non-Seasonal
36015,Chemung County,New York,26.37353503449422,1.3344989843408501,84456,Non-Seasonal
36017,Chenango County,New York,21.7910733059352,8.068429493769791,47407,Non-Seasonal
36019,Clinton County,New York,28.697158106918774,5.504019789734076,80095,Non-Seasonal
36021,Columbia County,New York,27.410122164048868,12.937210282343026,61587,Non-Seasonal
36023,Cortland County,New York,28.08504971590909,3.3512837772862776,46984,Non-Seasonal
36025,Delaware County,New York,30.206477308458236,30.82107639695873,44644,Vacation Destinations
36027,Dutchess County,New York,27.093619905121503,2.6538126469089534,296012,Non-Seasonal
36029,Erie County,New York,24.345092483412824,0.6668405852819084,949715,Non-Seasonal
36031,Essex County,New York,32.19305065486514,28.84623011938286,37501,Mixed Seasonal
36033,Franklin County,New York,30.733743409490334,17.406237662850373,47996,Mixed Seasonal
36035,Fulton County,New York,26.994686414794362,13.792124866974104,53588,Non-Seasonal
36037,Genesee County,New York,26.827207435572454,1.182861986591662,58387,Non-Seasonal
36039,Greene County,New York,29.96937573616019,31.3894540814567,48026,Vacation Destinations
36041,Hamilton County,New York,26.65732959850607,78.71939736346516,5068,Vacation Destinations
36043,Herkimer County,New York,25.851900393184795,15.062336462982914,60596,Mixed Seasonal
36045,Jefferson County,New York,24.08314773570898,17.331550889320006,117634,Non-Seasonal
36047,Kings County,New York,23.117186194996243,0.8344102938697534,2712360,Non-Seasonal
36049,Lewis County,New York,27.733016707658383,25.1324802895179,26681,Mixed Seasonal
36051,Livingston County,New York,26.72432201580184,5.305881484761272,62253,Non-Seasonal
36053,Madison County,New York,27.763721292331645,9.532643363926315,68466,Non-Seasonal
36055,Monroe County,New York,23.272921400607768,0.4527792462241018,757332,Non-Seasonal
36057,Montgomery County,New York,26.310583580613255,1.7376118751364331,49539,Non-Seasonal
36059,Nassau County,New York,19.509252570239152,0.8635186493122121,1391678,Non-Seasonal
36061,New York County,New York,20.425609640597305,5.431204231889555,1669127,Non-Seasonal
36063,Niagara County,New York,27.017415884015684,1.1116993118051879,212808,Non-Seasonal
36065,Oneida County,New York,25.91862411951773,3.8751704865184506,232034,Non-Seasonal
36067,Onondaga County,New York,23.44301326911869,1.4446220316716545,474621,Non-Seasonal
36069,Ontario County,New York,26.660829593958628,4.075259134366678,112060,Non-Seasonal
36071,Orange County,New York,24.634901498753322,1.5279519277545959,398277,Non-Seasonal
36073,Orleans County,New York,27.57914447890456,3.635466359598618,40588,Non-Seasonal
36075,Oswego County,New York,27.804469273743017,6.507006556594244,118019,Non-Seasonal
36077,Otsego County,New York,30.619921757448086,12.004397947624442,58952,Non-Seasonal
36079,Putnam County,New York,21.814675733279206,4.883459922219612,97960,Non-Seasonal
36081,Queens County,New York,26.199031609460814,1.7202701001636425,2393104,Non-Seasonal
36083,Rensselaer County,New York,20.980680866187708,1.9595124192545745,161125,Non-Seasonal
36085,Richmond County,New York,19.893342320146097,0.4305752113260951,493194,Non-Seasonal
36087,Rockland County,New York,22.7066359001586,0.8049466618388436,336485,Non-Seasonal
36089,St. Lawrence County,New York,28.17005035293036,12.891009911702763,108836,Non-Seasonal
36091,Saratoga County,New York,23.50932514234832,5.036399977994976,235010,Non-Seasonal
36093,Schenectady County,New York,24.660090276729733,0.3723735628929037,157515,Non-Seasonal
36095,Schoharie County,New York,27.008236983299327,16.342200725513905,29936,Mixed Seasonal
36097,Schuyler County,New York,28.14824152275306,13.852544132917966,17920,Non-Seasonal
36099,Seneca County,New York,27.74020756611985,8.300272749814035,33900,Non-Seasonal
36101,Steuben County,New York,26.633358954650273,10.064982860507666,94153,Non-Seasonal
36103,Suffolk County,New York,22.07354607077055,7.985717867362905,1522998,Non-Seasonal
36105,Sullivan County,New York,27.137370939309996,32.30484857102232,78230,Vacation Destinations
36107,Tioga County,New York,24.585131467722558,1.6623281728090604,48567,Non-Seasonal
36109,Tompkins County,New York,23.917968519138707,1.0446075663466967,105638,Non-Seasonal
36111,Ulster County,New York,26.58254518213316,8.088604490944547,181862,Non-Seasonal
36113,Warren County,New York,28.166369354990138,20.407498371008973,65692,Mixed Seasonal
36115,Washington County,New York,30.25999563032554,9.235591994212685,61504,Non-Seasonal
36117,Wayne County,New York,25.506670975485896,4.502645126088297,91332,Non-Seasonal
36119,Westchester County,New York,21.16689001558296,1.1956035314537887,999723,Non-Seasonal
36121,Wyoming County,New York,31.422031154039416,7.203319502074688,40679,Non-Seasonal
36123,Yates County,New York,29.40957347737009,25.679181929181926,24808,Mixed Seasonal
37001,Alamance County,North Carolina,25.56357251791001,0.3468637733823347,169185,Non-Seasonal
37003,Alexander County,North Carolina,26.751070798689845,2.3379383634431457,36491,Non-Seasonal
37005,Alleghany County,North Carolina,26.72757085968611,31.278331822302814,10910,Vacation Destinations
37007,Anson County,North Carolina,20.31042128603104,0.957414979555201,22388,Non-Seasonal
37009,Ashe County,North Carolina,30.75444899323252,24.350229330824416,26598,Mixed Seasonal
37011,Avery County,North Carolina,33.56111197390899,42.989236437188474,17747,Vacation Destinations
37013,Beaufort County,North Carolina,27.582639002341665,10.073275152313519,44898,Non-Seasonal
37015,Bertie County,North Carolina,25.45229627338797,3.881455269269048,18105,Non-Seasonal
37017,Bladen County,North Carolina,32.4021336226381,8.881557668671972,30105,Non-Seasonal
37019,Brunswick County,North Carolina,29.639455652472655,26.849384015282368,133789,Mixed Seasonal
37021,Buncombe County,North Carolina,31.890243902439025,4.757437160392479,266981,Non-Seasonal
37023,Burke County,North Carolina,26.34106867837845,2.7773573482669898,87829,Non-Seasonal
37025,Cabarrus County,North Carolina,26.97442009718529,1.7451151939340916,221200,Non-Seasonal
37027,Caldwell County,North Carolina,25.813953488372093,3.068743083857386,80705,Non-Seasonal
37029,Camden County,North Carolina,31.166943521594686,0.21834061135371177,10353,Non-Seasonal
37031,Carteret County,North Carolina,31.908568408535377,33.82765293629794,67944,Vacation Destinations
37033,Caswell County,North Carolina,26.1615284411637,2.8140799389487743,22785,Non-Seasonal
37035,Catawba County,North Carolina,25.435312376621788,1.9892144168243715,159852,Non-Seasonal
37037,Chatham County,North Carolina,22.53657109420714,0.6590378048049848,75070,Non-Seasonal
37039,Cherokee County,North Carolina,35.93591750299236,19.94734483531257,28515,Mixed Seasonal
37041,Chowan County,North Carolina,26.90540022979701,5.185909980430528,13796,Non-Seasonal
37043,Clay County,North Carolina,35.49955791335101,21.242457487657706,10997,Mixed Seasonal
37045,Cleveland County,North Carolina,28.510321293826447,0.550547106186773,98898,Non-Seasonal
37047,Columbus County,North Carolina,32.190425247392355,2.8952573328283466,51474,Non-Seasonal
37049,Craven County,North Carolina,27.45124054663659,1.6779599427142338,101405,Non-Seasonal
37051,Cumberland County,North Carolina,24.797517962116263,0.36271538418364485,333582,Non-Seasonal
37053,Currituck County,North Carolina,23.939720129171153,22.91232721075554,27575,Non-Seasonal
37055,Dare County,North Carolina,38.69128427912028,31.7187956737796,36718,Resort Economies
37057,Davidson County,North Carolina,25.728887741093637,2.303360971873194,168002,Non-Seasonal
37059,Davie County,North Carolina,28.109531332280145,1.8856774470828408,42543,Non-Seasonal
37061,Duplin County,North Carolina,29.956427015250547,2.165658251616941,49836,Non-Seasonal
37063,Durham County,North Carolina,21.725261300393647,0.4450256258831966,320146,Non-Seasonal
37065,Edgecombe County,North Carolina,26.46297518144445,0.5452281801399562,49609,Non-Seasonal
37067,Forsyth County,North Carolina,24.572110389239675,0.9995378544597046,380583,Non-Seasonal
37069,Franklin County,North Carolina,26.92496161510568,3.6690597818583464,67598,Non-Seasonal
37071,Gaston County,North Carolina,26.234817044796248,0.7043631383290941,226097,Non-Seasonal
37073,Gates County,North Carolina,20.190779014308426,1.2250830564784054,10584,Non-Seasonal
37075,Graham County,North Carolina,30.27287319422151,23.578154425612052,8089,Mixed Seasonal
37077,Granville County,North Carolina,21.877444589308993,1.852158780144195,60854,Non-Seasonal
37079,Greene County,North Carolina,28.939147819567662,2.494302355026589,20524,Non-Seasonal
37081,Guilford County,North Carolina,25.521839780450577,0.5977102898657205,537113,Non-Seasonal
37083,Halifax County,North Carolina,27.98039662639617,3.4434208938412647,49291,Non-Seasonal
37085,Harnett County,North Carolina,26.333496880913998,0.6126098702484685,133074,Non-Seasonal
37087,Haywood County,North Carolina,29.898138129174285,14.305380291384651,61695,Non-Seasonal
37089,Henderson County,North Carolina,33.2442755272912,7.117361888018753,115613,Non-Seasonal
37091,Hertford County,North Carolina,21.193920078450603,1.4851485148514851,22010,Non-Seasonal
37093,Hoke County,North Carolina,24.538719267613608,0.12926319976136025,52169,Non-Seasonal
37097,Iredell County,North Carolina,29.05381085215513,2.8794940079893476,183965,Non-Seasonal
37099,Jackson County,North Carolina,34.60103569241049,25.854226966883438,42983,Mixed Seasonal
37101,Johnston County,North Carolina,24.166558826164426,1.2634062112405458,211320,Non-Seasonal
37103,Jones County,North Carolina,25.61851556264964,1.7090365306558428,9326,Non-Seasonal
37105,Lee County,North Carolina,24.998217468805702,0.3803582975162603,62676,Non-Seasonal
37107,Lenoir County,North Carolina,23.915793277918322,1.9441114773748875,55344,Non-Seasonal
37109,Lincoln County,North Carolina,26.51840452729033,1.5681052288292208,85670,Non-Seasonal
37111,McDowell County,North Carolina,25.022840866340623,4.1040380719031235,44527,Non-Seasonal
37113,Macon County,North Carolina,32.94315506222671,28.479097396047372,36532,Mixed Seasonal
37115,Madison County,North Carolina,25.39269851587044,9.158708503865395,21269,Non-Seasonal
37117,Martin County,North Carolina,28.5490896906065,2.7291498339168685,22213,Non-Seasonal
37119,Mecklenburg County,North Carolina,24.54731086038624,0.7106358859402768,1100984,Non-Seasonal
37121,Mitchell County,North Carolina,31.177419354838708,11.162414867828696,14951,Non-Seasonal
37123,Montgomery County,North Carolina,22.788255881781062,22.23263912140896,25891,Non-Seasonal
37125,Moore County,North Carolina,28.375159014687174,5.568552092906676,98618,Non-Seasonal
37127,Nash County,North Carolina,27.259870076947045,0.7050583296611546,94628,Non-Seasonal
37129,New Hanover County,North Carolina,30.769093105453894,6.0967363063672275,225175,Non-Seasonal
37131,Northampton County,North Carolina,27.141512394101035,11.141253507951356,17917,Non-Seasonal
37133,Onslow County,North Carolina,19.956878214796767,5.216125850912852,201597,Non-Seasonal
37135,Orange County,North Carolina,21.42765748731145,0.787545180223497,147376,Non-Seasonal
37137,Pamlico County,North Carolina,35.913879981676594,13.686258163123524,12293,Non-Seasonal
37139,Pasquotank County,North Carolina,24.183968176121194,1.56844654595779,40240,Non-Seasonal
37141,Pender County,North Carolina,27.443271175016847,12.536246543934181,59964,Non-Seasonal
37143,Perquimans County,North Carolina,28.261711188540456,7.395591647331787,13002,Non-Seasonal
37145,Person County,North Carolina,23.720878999834774,2.3184601924759405,38999,Non-Seasonal
37147,Pitt County,North Carolina,27.122189515876492,1.0411192031433791,170600,Non-Seasonal
37149,Polk County,North Carolina,28.944232602478554,10.677825807044975,19413,Non-Seasonal
37151,Randolph County,North Carolina,24.336676597669594,0.5259506638917122,143735,Non-Seasonal
37153,Richmond County,North Carolina,30.326849129156297,1.745333130975869,43301,Non-Seasonal
37155,Robeson County,North Carolina,24.0312051483865,0.38842096655491043,118836,Non-Seasonal
37157,Rockingham County,North Carolina,26.22024802937325,0.966316951960243,90903,Non-Seasonal
37159,Rowan County,North Carolina,27.361206734681105,2.2438853726026524,145784,Non-Seasonal
37161,Rutherford County,North Carolina,28.282986382845515,6.3367550176191205,64592,Non-Seasonal
37163,Sampson County,North Carolina,33.20822454308094,1.4506280869599035,59468,Non-Seasonal
37165,Scotland County,North Carolina,29.27533839551007,0.4222914503288335,34345,Non-Seasonal
37167,Stanly County,North Carolina,29.13238053991627,3.028985507246377,62148,Non-Seasonal
37169,Stokes County,North Carolina,25.882712589799766,4.299205939012357,44588,Non-Seasonal
37171,Surry County,North Carolina,28.225213415608913,2.308427402496566,71439,Non-Seasonal
37173,Swain County,North Carolina,35.64588979223126,19.96190929651232,14166,Mixed Seasonal
37175,Transylvania County,North Carolina,32.437760093451125,18.854741266088784,32979,Mixed Seasonal
37177,Tyrrell County,North Carolina,38.437253354380424,13.766233766233766,3436,Non-Seasonal
37179,Union County,North Carolina,26.235800746895876,0.48316745788852206,235699,Non-Seasonal
37181,Vance County,North Carolina,29.343499467399226,4.710070160957491,42650,Non-Seasonal
37183,Wake County,North Carolina,21.78000718817821,0.4603318436147376,1112883,Non-Seasonal
37185,Warren County,North Carolina,30.726015557476234,17.62431910033386,18889,Mixed Seasonal
37187,Washington County,North Carolina,34.91109441522664,6.535303776683087,11183,Non-Seasonal
37189,Watauga County,North Carolina,39.86371379897785,28.234464143304095,54077,Resort Economies
37191,Wayne County,North Carolina,29.23807012918534,1.4573608106569509,117692,Non-Seasonal
37193,Wilkes County,North Carolina,30.939886359523722,3.196677469087248,66335,Non-Seasonal
37195,Wilson County,North Carolina,27.577909153025757,0.6299212598425197,78844,Non-Seasonal
37197,Yadkin County,North Carolina,21.68782942022041,1.4753423852348204,37198,Non-Seasonal
37199,Yancey County,North Carolina,28.172757475083053,17.302209550962225,18357,Mixed Seasonal
38001,Adams County,North Dakota,43.04388422035481,11.55261221486387,2237,Agricultural/Extractive
38003,Barnes County,North Dakota,31.83042931560984,6.134969325153374,10869,Non-Seasonal
38005,Benson County,North Dakota,39.70362800204394,9.50191570881226,6090,Non-Seasonal
38009,Bottineau County,North Dakota,43.45670852610707,22.233325006245316,6442,Agricultural/Extractive
38013,Burke County,North Dakota,37.75023832221163,6.657018813314037,2177,Non-Seasonal
38015,Burleigh County,North Dakota,27.222927913623373,1.052334867988349,97895,Non-Seasonal
38017,Cass County,North Dakota,25.7734970643395,0.794647086688773,182992,Non-Seasonal
38019,Cavalier County,North Dakota,45.621862799776906,4.323308270676692,3725,Agricultural/Extractive
38021,Dickey County,North Dakota,37.12974551522737,3.605470368835474,5013,Non-Seasonal
38023,Divide County,North Dakota,54.276985743380855,10.23288637967537,2196,Agricultural/Extractive
38025,Dunn County,North Dakota,38.517279821627646,22.116689280868385,4054,Mixed Seasonal
38027,Eddy County,North Dakota,38.88888888888889,3.135048231511254,2378,Non-Seasonal
38029,Emmons County,North Dakota,43.91534391534391,12.140115163147792,3316,Agricultural/Extractive
38031,Foster County,North Dakota,37.045327364297705,3.549295774647887,3396,Non-Seasonal
38033,Golden Valley County,North Dakota,36.67745415318231,7.238883143743537,1812,Non-Seasonal
38035,Grand Forks County,North Dakota,30.27857589006871,0.7762858170483156,73101,Non-Seasonal
38039,Griggs County,North Dakota,42.067089755213054,12.629246676514033,2242,Agricultural/Extractive
38043,Kidder County,North Dakota,42.857142857142854,23.252937538651825,2397,Agricultural/Extractive
38045,LaMoure County,North Dakota,37.95150915388422,7.352941176470589,4173,Non-Seasonal
38047,Logan County,North Dakota,46.61308840413318,15.370196813495781,1814,Agricultural/Extractive
38049,McHenry County,North Dakota,38.266871165644176,6.180167597765363,5420,Non-Seasonal
38051,McIntosh County,North Dakota,36.47234678624813,13.449275362318842,2568,Non-Seasonal
38053,McKenzie County,North Dakota,40.103374885983584,13.69118621603711,13762,Agricultural/Extractive
38055,McLean County,North Dakota,40.21281312347595,19.806429312132735,9788,Agricultural/Extractive
38057,Mercer County,North Dakota,39.10470800102907,10.709705002137666,8405,Non-Seasonal
38059,Morton County,North Dakota,31.56627854903717,3.1759770956788067,32916,Non-Seasonal
38061,Mountrail County,North Dakota,43.04818999308277,14.183266932270916,9717,Agricultural/Extractive
38063,Nelson County,North Dakota,38.96648044692738,7.087912087912088,3035,Non-Seasonal
38065,Oliver County,North Dakota,33.92857142857143,6.256742179072276,1850,Non-Seasonal
38067,Pembina County,North Dakota,29.636308987075445,2.113271344040575,6912,Non-Seasonal
38071,Ramsey County,North Dakota,39.34043970686209,4.118954024953,11638,Non-Seasonal
38073,Ransom County,North Dakota,32.193308550185876,0.9758001561280251,5679,Non-Seasonal
38075,Renville County,North Dakota,40.0352733686067,7.835218093699516,2328,Agricultural/Extractive
38077,Richland County,North Dakota,35.0224814679791,0.7713791727623354,16546,Non-Seasonal
38079,Rolette County,North Dakota,27.575896964121434,2.02991452991453,12508,Non-Seasonal
38081,Sargent County,North Dakota,27.245804540967423,1.5492253873063468,3839,Non-Seasonal
38083,Sheridan County,North Dakota,43.84,13.613861386138614,1328,Agricultural/Extractive
38085,Sioux County,North Dakota,39.09006499535748,2.6500389711613406,3993,Non-Seasonal
38089,Stark County,North Dakota,39.57679768715015,2.7765044856263508,32710,Non-Seasonal
38093,Stutsman County,North Dakota,35.21113689095128,2.633609878448775,21678,Non-Seasonal
38097,Traill County,North Dakota,27.94191286930396,1.609383524277141,8008,Non-Seasonal
38099,Walsh County,North Dakota,30.427218248598493,1.5264262545315779,10631,Non-Seasonal
38101,Ward County,North Dakota,30.8188913877497,1.125511596180082,69686,Non-Seasonal
38103,Wells County,North Dakota,35.53038105046344,7.263513513513513,4031,Non-Seasonal
38105,Williams County,North Dakota,45.50370518726217,4.093829373972807,38460,Agricultural/Extractive
39001,Adams County,Ohio,24.869211393140862,3.2016991818753935,27564,Non-Seasonal
39003,Allen County,Ohio,26.390594841200212,0.11207244362756086,102462,Non-Seasonal
39005,Ashland County,Ohio,25.230521441513993,1.6625066856837227,52658,Non-Seasonal
39007,Ashtabula County,Ohio,26.855458995105387,7.45790589966671,97869,Non-Seasonal
39009,Athens County,Ohio,29.440102772722405,3.0741273567047775,62933,Non-Seasonal
39011,Auglaize County,Ohio,20.58509045806424,0.5291271920983672,46282,Non-Seasonal
39013,Belmont County,Ohio,34.672519754170324,2.669696109059926,67077,Non-Seasonal
39015,Brown County,Ohio,24.511907316026605,3.802517743355955,43694,Non-Seasonal
39017,Butler County,Ohio,25.443616070455388,0.4373728946133389,387830,Non-Seasonal
39019,Carroll County,Ohio,25.698039548502077,4.609427358701318,26866,Non-Seasonal
39021,Champaign County,Ohio,22.693238754714855,0.47520047520047515,38678,Non-Seasonal
39023,Clark County,Ohio,25.813718897108274,0.1032211554215683,136032,Non-Seasonal
39025,Clermont County,Ohio,26.395393173841203,0.24921683028799685,207650,Non-Seasonal
39027,Clinton County,Ohio,23.63504255760847,1.1369969903020845,42046,Non-Seasonal
39029,Columbiana County,Ohio,27.473008781727,0.9377368706009745,102331,Non-Seasonal
39031,Coshocton County,Ohio,29.145237940238268,2.509794319294809,36621,Non-Seasonal
39033,Crawford County,Ohio,23.22935583805149,0,41939,Non-Seasonal
39035,Cuyahoga County,Ohio,24.07569234506586,0.5298301169325009,1263667,Non-Seasonal
39037,Darke County,Ohio,23.85417935290058,1.1378730186841408,51839,Non-Seasonal
39039,Defiance County,Ohio,25.816818425281202,0.4105288577638252,38329,Non-Seasonal
39041,Delaware County,Ohio,21.394714688334982,0.7572917447701882,211121,Non-Seasonal
39043,Erie County,Ohio,29.400485026225255,8.143884892086332,75560,Non-Seasonal
39045,Fairfield County,Ohio,25.472163354525705,0.7912718365242054,157622,Non-Seasonal
39047,Fayette County,Ohio,26.072821846553968,0.5459292665558984,28897,Non-Seasonal
39049,Franklin County,Ohio,24.669150162933303,0.5552299470433398,1313598,Non-Seasonal
39051,Fulton County,Ohio,24.48748832407453,0.5884682849544502,42709,Non-Seasonal
39053,Gallia County,Ohio,26.61802575107296,2.285035981897767,29369,Non-Seasonal
39055,Geauga County,Ohio,22.50163360806054,0.4446349172336208,95408,Non-Seasonal
39057,Greene County,Ohio,23.186935667681055,0.2802777425670061,167043,Non-Seasonal
39059,Guernsey County,Ohio,30.577395577395578,4.7524024575959665,38542,Non-Seasonal
39061,Hamilton County,Ohio,24.405176594545228,0.36806543854970597,826790,Non-Seasonal
39063,Hancock County,Ohio,26.950373969536496,1.0502514057897712,75139,Non-Seasonal
39065,Hardin County,Ohio,25.15885916949904,0.20888132446232402,30738,Non-Seasonal
39067,Harrison County,Ohio,29.829195280859306,8.021963305209589,14623,Non-Seasonal
39069,Henry County,Ohio,26.06544901065449,0.19943493435266743,27618,Non-Seasonal
39071,Highland County,Ohio,23.944199226200208,2.5348409150670523,43162,Non-Seasonal
39073,Hocking County,Ohio,26.55435218612114,5.860693464252838,28180,Non-Seasonal
39075,Holmes County,Ohio,25.626127028651574,2.2239104910560124,44166,Non-Seasonal
39077,Huron County,Ohio,24.910367493277562,0.49884127420558544,58583,Non-Seasonal
39079,Jackson County,Ohio,25.057883337067743,2.5448997989043756,32531,Non-Seasonal
39081,Jefferson County,Ohio,27.399537438566057,1.088205259126883,65620,Non-Seasonal
39083,Knox County,Ohio,26.256276995470028,3.252979309809402,62399,Non-Seasonal
39085,Lake County,Ohio,22.930630668994592,0.8571346939552957,232202,Non-Seasonal
39087,Lawrence County,Ohio,27.01619851800793,1.4571128135796907,58570,Non-Seasonal
39089,Licking County,Ohio,24.731272393967167,1.096200574331787,177454,Non-Seasonal
39091,Logan County,Ohio,24.315774337343623,11.601929423711601,45997,Non-Seasonal
39093,Lorain County,Ohio,25.658714928070154,0.4603327869220578,311737,Non-Seasonal
39095,Lucas County,Ohio,26.319776816564715,0.5708525863015339,431212,Non-Seasonal
39097,Madison County,Ohio,24.075888023921223,0.4573547589616811,43947,Non-Seasonal
39099,Mahoning County,Ohio,28.234865922996715,0.7690321628799056,229044,Non-Seasonal
39101,Marion County,Ohio,24.44964332285035,0,65515,Non-Seasonal
39103,Medina County,Ohio,24.622701331642357,0.9944914288777794,181448,Non-Seasonal
39105,Meigs County,Ohio,29.987608426270135,2.5226571989161917,22361,Non-Seasonal
39107,Mercer County,Ohio,25.828460038986357,4.897730456710563,42154,Non-Seasonal
39109,Miami County,Ohio,24.36173021080816,0.6600731025585895,107899,Non-Seasonal
39111,Monroe County,Ohio,30.671296296296298,7.148817802503476,13514,Non-Seasonal
39113,Montgomery County,Ohio,24.445978598550226,0.38373777257485264,536136,Non-Seasonal
39115,Morgan County,Ohio,23.906221155621193,12.032231630701993,13955,Non-Seasonal
39117,Morrow County,Ohio,27.2996343798967,1.7059639389736476,34892,Non-Seasonal
39119,Muskingum County,Ohio,29.184649784202588,0.8226476195450628,86346,Non-Seasonal
39121,Noble County,Ohio,30.64716092239028,9.805608119731636,14166,Non-Seasonal
39123,Ottawa County,Ohio,25.039301783487826,32.165381920112125,40479,Vacation Destinations
39125,Paulding County,Ohio,20.617542133103704,1.996476805637111,18858,Non-Seasonal
39127,Perry County,Ohio,21.79716526764827,1.4857752015457393,35439,Non-Seasonal
39129,Pickaway County,Ohio,21.977041333711924,0.12162162162162161,58458,Non-Seasonal
39131,Pike County,Ohio,26.774096687018318,2.715270281491323,27271,Non-Seasonal
39133,Portage County,Ohio,25.84690272046651,4.095063465665998,161897,Non-Seasonal
39135,Preble County,Ohio,24.839968774395004,1.149615873542254,41027,Non-Seasonal
39137,Putnam County,Ohio,20.30385936317597,0.09407337723424271,34395,Non-Seasonal
39139,Richland County,Ohio,27.169675636804058,0.9109571465229664,124504,Non-Seasonal
39141,Ross County,Ohio,25.227834917328472,0.9601296798528632,77205,Non-Seasonal
39143,Sandusky County,Ohio,24.86294265817158,0.9901738473167044,59013,Non-Seasonal
39145,Scioto County,Ohio,27.105702696253875,1.221341975753211,74392,Non-Seasonal
39147,Seneca County,Ohio,24.441904761904762,0.5846487931178485,55166,Non-Seasonal
39149,Shelby County,Ohio,22.633571729070255,0.7463800567248843,48307,Non-Seasonal
39151,Stark County,Ohio,26.838869930324904,0.304662292643725,374712,Non-Seasonal
39153,Summit County,Ohio,26.12120913708275,0.28774934556301873,540567,Non-Seasonal
39155,Trumbull County,Ohio,26.354256743150238,0.6531664834700263,202199,Non-Seasonal
39157,Tuscarawas County,Ohio,26.57359149116808,1.484771885046752,93025,Non-Seasonal
39159,Union County,Ohio,19.839438359281047,1.1913691920751888,61769,Non-Seasonal
39161,Van Wert County,Ohio,22.8440433738447,0.7953551260637876,28808,Non-Seasonal
39163,Vinton County,Ohio,17.628083491461098,5.870513250587051,12853,Non-Seasonal
39165,Warren County,Ohio,21.330385300973536,0.5360501908251694,239556,Non-Seasonal
39167,Washington County,Ohio,26.46027601641179,1.6636915387361655,59942,Non-Seasonal
39169,Wayne County,Ohio,25.453802277836612,0.6152787040423381,116858,Non-Seasonal
39171,Williams County,Ohio,24.47958596894767,1.286387244836333,37026,Non-Seasonal
39173,Wood County,Ohio,23.700648554947847,0.7838626913208883,131930,Non-Seasonal
39175,Wyandot County,Ohio,22.628269388499042,0.33512744998476696,21933,Non-Seasonal
